Player Name,Galaxy,Blaster,Rebel,ManaReaver,Demolitionist,Cybernetic,Infiltrator,StarGuardian,Paragon,Sniper,Set3_Celestial,MechPilot,Set3_Sorcerer,Astro,Chrono,Battlecast,Set3_Brawler,SpacePirate,DarkStar,Vanguard,Starship,Mercenary,Protector,Set3_Mystic,Set3_Blademaster,DamageToPlayer,Top4,Win,Placement
thinhko123,Normal,None,None,None,None,None,None,Tier 1,Tier 1,None,Tier 0,None,None,None,Tier 0,Tier 1,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,133,True,False,2
thinhko123,Normal,Tier 1,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 0,71,False,False,5
thinhko123,SuperDense,Tier 1,None,Tier 0,Tier 1,None,None,Tier 0,None,None,Tier 1,Tier 0,None,None,Tier 0,None,None,Tier 2,None,Tier 0,None,Tier 1,Tier 2,None,None,20,False,False,7
thinhko123,Manatee's Delight,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 2,None,Tier 0,None,Tier 1,Tier 0,None,None,Tier 0,None,None,None,Tier 3,Tier 0,None,115,True,False,3
thinhko123,Little Legend,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,Tier 0,None,Tier 0,None,None,Tier 3,Tier 1,Tier 0,None,None,None,None,None,Tier 1,None,165,True,False,2
thinhko123,Treasure Trove,Tier 1,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 2,None,Tier 1,None,None,None,None,None,None,None,Tier 1,155,True,False,2
thinhko123,Galactic Armory,None,None,None,None,None,None,None,None,None,Tier 1,None,Tier 0,None,Tier 0,None,None,None,Tier 0,None,None,None,Tier 1,None,None,0,False,False,8
thinhko123,Salvage World,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,None,None,102,False,False,6
thinhko123,Little Legend,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,97,False,False,6
thinhko123,Salvage World,Tier 1,Tier 0,None,Tier 0,None,Tier 0,None,None,None,None,None,Tier 0,None,None,Tier 2,Tier 1,Tier 1,None,None,None,Tier 1,None,Tier 0,None,62,False,False,5
thinhko123,Salvage World,None,None,None,None,None,None,Tier 1,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,Tier 0,None,101,False,False,5
thinhko123,Normal,Tier 1,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,None,None,None,None,None,Tier 0,129,True,False,3
thinhko123,Galactic Armory,None,None,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,None,Tier 1,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 1,None,36,False,False,6
thinhko123,SuperDense,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,Tier 0,None,Tier 0,None,None,Tier 3,Tier 1,Tier 0,Tier 0,None,None,None,Tier 1,Tier 1,None,140,True,False,2
thinhko123,Galactic Armory,None,None,None,None,None,None,Tier 2,Tier 1,None,None,None,Tier 2,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,Tier 0,Tier 0,33,False,False,7
thinhko123,Plunder Planet,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,55,False,False,7
thinhko123,Normal,None,None,Tier 0,None,None,None,Tier 0,None,Tier 0,Tier 2,None,None,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 2,None,Tier 0,35,False,False,8
thinhko123,Binary Star,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,137,True,False,3
thinhko123,Salvage World,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,125,True,False,4
thinhko123,Trade Sector,Tier 1,Tier 0,None,None,None,Tier 1,None,None,None,None,None,None,None,None,Tier 2,Tier 1,Tier 1,None,Tier 0,None,None,None,Tier 0,None,55,False,False,7
thinhko123,Normal,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 0,None,143,True,False,4
thinhko123,Trade Sector,None,None,None,None,None,None,Tier 1,Tier 1,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,133,True,False,3
thinhko123,Trade Sector,Tier 1,Tier 0,None,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,None,Tier 2,Tier 2,Tier 0,None,None,None,None,None,Tier 0,None,65,False,False,7
thinhko123,Trade Sector,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,Tier 0,None,Tier 0,None,Tier 3,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 0,130,True,False,2
thinhko123,Plunder Planet,None,None,None,None,None,None,Tier 2,None,None,None,None,Tier 1,None,None,None,None,None,Tier 1,Tier 1,None,None,Tier 0,Tier 1,None,65,False,False,5
thinhko123,Normal,Tier 1,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,None,None,None,None,None,Tier 0,143,True,False,2
thinhko123,Little Legend,Tier 1,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,Tier 1,None,None,None,None,None,None,None,Tier 0,105,True,False,3
thinhko123,Treasure Trove,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,None,None,Tier 0,None,None,Tier 2,Tier 1,Tier 0,None,None,None,None,None,Tier 0,None,91,True,False,3
thinhko123,Salvage World,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,168,True,True,1
thinhko123,Treasure Trove,Tier 2,Tier 0,Tier 0,None,Tier 0,None,None,None,None,None,None,None,Tier 0,Tier 1,Tier 1,Tier 2,None,None,None,None,None,None,None,None,51,False,False,8
thinhko123,Galactic Armory,None,None,None,None,None,None,Tier 1,Tier 1,None,Tier 1,None,None,Tier 0,None,Tier 1,None,None,Tier 0,None,None,None,Tier 2,Tier 2,None,85,False,False,6
thinhko123,Normal,None,None,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,Tier 0,Tier 0,None,None,Tier 1,Tier 1,None,14,False,False,8
thinhko123,Treasure Trove,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,None,Tier 0,Tier 1,Tier 0,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,81,True,False,3
thinhko123,Trade Sector,None,None,None,None,None,None,Tier 1,Tier 1,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,229,True,True,1
thinhko123,Little Legend,Tier 2,Tier 0,None,None,Tier 0,None,Tier 0,Tier 1,None,None,None,None,Tier 0,Tier 1,Tier 1,Tier 2,None,None,None,None,None,None,None,None,74,False,False,5
thinhko123,SuperDense,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,43,False,False,7
thinhko123,Binary Star,None,None,None,None,None,None,Tier 1,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 2,Tier 1,None,116,True,False,3
thinhko123,Trade Sector,None,None,None,None,None,None,Tier 0,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 0,None,46,False,False,8
thinhko123,Little Legend,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,None,None,None,None,None,Tier 2,Tier 1,Tier 0,None,None,None,None,None,Tier 0,None,42,False,False,8
thinhko123,Binary Star,Tier 1,Tier 0,None,None,None,Tier 0,None,None,None,None,None,None,None,None,Tier 2,Tier 1,Tier 0,None,None,None,None,None,Tier 0,None,35,False,False,7
thinhko123,Normal,None,None,None,None,None,None,Tier 0,Tier 1,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 0,None,127,True,False,4
thinhko123,SuperDense,None,None,None,None,None,None,Tier 1,None,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,137,True,False,2
thinhko123,Salvage World,Tier 1,None,Tier 1,None,Tier 2,Tier 1,Tier 0,Tier 1,Tier 0,None,None,None,None,Tier 1,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 0,95,True,False,4
thinhko123,Treasure Trove,None,None,None,None,None,None,Tier 1,Tier 1,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,179,True,False,2
thinhko123,Salvage World,None,None,None,None,None,None,Tier 1,Tier 1,Tier 1,Tier 1,None,Tier 1,None,Tier 1,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,142,True,True,1
UrNick88,SuperDense,None,Tier 0,None,Tier 1,Tier 0,Tier 1,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,None,114,True,False,2
UrNick88,SuperDense,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 0,Tier 0,None,None,Tier 0,None,None,Tier 0,Tier 0,Tier 1,194,True,True,1
UrNick88,Galactic Armory,None,None,None,None,None,None,Tier 2,Tier 1,Tier 0,Tier 1,None,Tier 2,None,None,Tier 0,None,None,None,None,None,None,Tier 1,Tier 0,None,152,True,False,2
UrNick88,SuperDense,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,Tier 0,None,None,None,None,None,None,Tier 0,Tier 1,None,88,False,False,5
UrNick88,Salvage World,None,Tier 0,None,Tier 0,None,None,Tier 2,None,None,None,None,Tier 2,None,None,None,None,None,Tier 0,Tier 0,None,None,Tier 1,Tier 0,None,55,False,False,8
UrNick88,Trade Sector,None,Tier 1,None,None,Tier 0,Tier 1,None,None,None,Tier 0,Tier 0,None,None,Tier 1,None,None,None,None,None,None,None,None,None,Tier 2,40,False,False,7
UrNick88,Trade Sector,None,Tier 0,Tier 1,None,Tier 0,None,None,None,None,Tier 0,None,None,None,Tier 1,None,None,None,None,None,Tier 1,None,None,None,Tier 2,69,False,False,5
UrNick88,Trade Sector,None,Tier 1,Tier 0,None,Tier 0,Tier 0,None,None,None,Tier 0,None,None,None,Tier 1,None,None,None,None,None,None,None,None,None,Tier 2,8,False,False,8
UrNick88,Galactic Armory,None,Tier 1,Tier 1,None,Tier 0,Tier 0,None,None,None,Tier 0,None,None,None,Tier 2,None,Tier 0,None,None,None,None,None,None,None,Tier 2,106,True,False,4
UrNick88,Normal,Tier 0,Tier 1,Tier 0,None,Tier 0,Tier 0,None,None,None,Tier 0,None,None,None,Tier 1,None,None,None,None,None,None,None,None,None,Tier 2,31,False,False,8
UrNick88,Little Legend,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,128,True,False,3
UrNick88,Star Cluster,None,None,None,None,None,None,None,None,None,None,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 1,None,36,False,False,8
UrNick88,Normal,None,None,None,None,None,None,Tier 0,None,Tier 1,None,None,None,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 1,Tier 2,None,None,None,Tier 1,None,145,True,True,1
UrNick88,Galactic Armory,None,Tier 1,Tier 0,None,Tier 0,Tier 0,None,None,None,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,None,None,None,None,None,Tier 2,98,True,False,3
UrNick88,Normal,None,Tier 1,Tier 1,None,Tier 0,None,None,None,None,Tier 1,None,None,None,Tier 2,None,Tier 0,None,None,None,None,None,None,Tier 0,Tier 2,77,False,False,5
UrNick88,SuperDense,None,None,None,None,Tier 0,None,Tier 0,None,None,None,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 3,None,None,None,Tier 2,None,135,True,False,2
UrNick88,Galactic Armory,Tier 0,None,Tier 0,None,Tier 0,None,None,None,Tier 0,Tier 1,None,None,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,None,Tier 1,42,False,False,8
UrNick88,Binary Star,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,94,True,False,4
UrNick88,Galactic Armory,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,32,False,False,8
UrNick88,Trade Sector,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,86,False,False,6
UrNick88,Treasure Trove,None,None,None,None,None,None,Tier 0,None,Tier 0,Tier 1,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,150,True,True,1
UrNick88,Trade Sector,None,Tier 0,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 0,Tier 0,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,None,24,False,False,8
UrNick88,Treasure Trove,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,125,True,False,2
UrNick88,Trade Sector,None,None,Tier 0,None,Tier 0,None,Tier 0,None,Tier 1,Tier 2,None,None,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,Tier 1,Tier 1,197,True,False,2
UrNick88,Galactic Armory,None,None,None,None,None,None,Tier 0,None,Tier 1,None,None,None,Tier 1,Tier 0,None,Tier 0,Tier 0,Tier 2,Tier 2,None,None,None,Tier 1,None,80,False,False,5
UrNick88,Star Cluster,None,None,None,None,Tier 0,None,None,None,Tier 1,Tier 1,None,None,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,None,Tier 1,16,False,False,8
UrNick88,Galactic Armory,None,Tier 0,Tier 0,None,Tier 0,None,Tier 0,None,None,Tier 1,None,None,None,Tier 1,None,None,None,None,None,None,None,None,Tier 1,Tier 2,88,False,False,5
UrNick88,Binary Star,None,None,Tier 1,None,Tier 1,Tier 1,Tier 0,Tier 0,None,Tier 1,None,None,None,Tier 2,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,155,True,True,1
UrNick88,SuperDense,Tier 0,None,Tier 0,None,Tier 1,Tier 0,Tier 0,None,None,Tier 0,None,None,None,Tier 2,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,70,False,False,6
UrNick88,Trade Sector,None,None,Tier 1,None,Tier 1,Tier 0,None,None,None,Tier 1,None,None,None,Tier 2,None,Tier 1,None,None,None,None,None,None,Tier 0,Tier 1,23,False,False,8
UrNick88,Treasure Trove,None,None,Tier 1,None,Tier 1,Tier 0,Tier 0,None,None,Tier 2,None,None,None,Tier 1,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,159,True,False,2
UrNick88,Little Legend,None,None,Tier 1,None,Tier 1,Tier 0,Tier 0,None,None,Tier 0,None,None,None,Tier 2,None,Tier 1,None,None,None,None,None,None,Tier 1,Tier 1,117,True,False,3
UrNick88,SuperDense,None,None,Tier 1,None,Tier 1,Tier 0,Tier 0,None,None,Tier 1,Tier 0,None,None,Tier 1,Tier 0,Tier 1,None,None,None,None,None,Tier 0,Tier 1,Tier 1,209,True,True,1
UrNick88,Galactic Armory,None,None,Tier 1,None,Tier 1,Tier 0,Tier 0,None,None,Tier 1,None,None,None,Tier 1,Tier 0,Tier 1,None,None,None,None,None,Tier 0,Tier 1,Tier 1,168,True,True,1
UrNick88,Normal,None,None,Tier 1,None,Tier 1,None,None,None,Tier 1,Tier 1,None,None,None,Tier 1,None,Tier 1,None,None,None,None,None,None,None,Tier 1,46,False,False,7
UrNick88,Little Legend,None,Tier 0,None,None,None,Tier 1,None,None,Tier 1,Tier 1,None,None,None,None,None,None,None,Tier 2,None,None,None,Tier 1,Tier 0,None,25,False,False,8
UrNick88,Star Cluster,Tier 0,None,Tier 0,None,Tier 1,Tier 0,None,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,Tier 1,None,None,None,None,Tier 1,45,False,False,7
UrNick88,SuperDense,None,None,None,None,None,None,Tier 2,None,None,None,None,Tier 1,Tier 0,None,None,None,None,Tier 0,Tier 0,None,None,Tier 1,Tier 1,None,50,False,False,8
UrNick88,SuperDense,None,None,None,None,None,None,None,None,Tier 2,Tier 1,None,None,Tier 1,Tier 1,None,Tier 0,Tier 0,Tier 1,Tier 2,None,None,None,None,None,46,False,False,7
UrNick88,Plunder Planet,None,None,None,None,None,None,Tier 0,None,None,None,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 0,Tier 1,None,None,None,Tier 2,None,65,False,False,8
UrNick88,Trade Sector,None,None,None,None,None,None,Tier 0,None,None,Tier 1,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,64,True,False,4
UrNick88,Little Legend,None,None,None,None,None,None,Tier 0,None,None,None,None,None,Tier 0,Tier 0,Tier 0,None,Tier 0,Tier 1,Tier 2,None,None,None,Tier 2,None,50,False,False,6
UrNick88,Galactic Armory,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,193,True,True,1
UrNick88,Plunder Planet,None,None,None,None,None,Tier 1,Tier 0,None,Tier 1,Tier 2,Tier 0,None,None,None,None,None,None,Tier 2,None,None,None,Tier 2,Tier 0,None,57,False,False,7
UrNick88,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,150,True,False,3
UrNick88,Treasure Trove,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,85,False,False,6
UrNick88,Little Legend,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,165,True,False,2
UrNick88,Galactic Armory,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 0,None,Tier 2,None,None,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,187,True,True,1
UrNick88,Star Cluster,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,46,False,False,8
UrNick88,Binary Star,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30,False,False,8
UrNick88,Star Cluster,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,107,True,False,4
UrNick88,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,59,False,False,6
UrNick88,Normal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,111,True,False,3
UrNick88,Binary Star,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,101,True,False,3
UrNick88,Little Legend,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,32,False,False,8
UrNick88,SuperDense,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,137,True,False,3
UrNick88,Star Cluster,None,None,None,None,None,Tier 1,None,None,Tier 1,Tier 1,Tier 0,Tier 0,None,None,None,None,None,Tier 3,Tier 0,None,None,Tier 0,Tier 1,None,153,True,True,1
UrNick88,Normal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,110,False,False,5
UrNick88,Treasure Trove,None,None,None,None,Tier 0,None,Tier 0,None,Tier 1,Tier 2,None,None,None,Tier 1,None,None,None,Tier 0,None,None,None,Tier 1,Tier 1,Tier 1,148,True,True,1
UrNick88,Little Legend,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,185,True,False,2
UrNick88,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,112,True,False,3
UrNick88,Normal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,155,True,False,3
UrNick88,Treasure Trove,None,None,None,None,None,None,Tier 2,Tier 1,None,Tier 1,None,Tier 2,None,None,None,None,None,Tier 1,None,None,None,Tier 1,Tier 1,None,195,True,True,1
UrNick88,SuperDense,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,73,False,False,7
UrNick88,SuperDense,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 1,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,Tier 0,Tier 0,208,True,True,1
UrNick88,Trade Sector,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,41,False,False,8
UrNick88,Trade Sector,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,151,True,False,2
UrNick88,The Neekoverse,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,90,False,False,6
UrNick88,Binary Star,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,161,True,False,4
UrNick88,Normal,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,33,False,False,8
UrNick88,Little Legend,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,27,False,False,8
UrNick88,Binary Star,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,137,True,False,2
UrNick88,Little Legend,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,102,True,False,3
UrNick88,Normal,Tier 1,Tier 2,None,Tier 0,None,Tier 1,None,None,None,None,Tier 0,None,None,Tier 1,None,Tier 0,None,None,None,None,None,None,None,Tier 1,54,False,False,7
UrNick88,The Neekoverse,Tier 1,Tier 1,Tier 0,Tier 0,None,Tier 0,None,None,None,None,None,None,None,Tier 0,None,None,Tier 2,None,Tier 0,None,Tier 1,None,None,Tier 0,29,False,False,7
UrNick88,SuperDense,Tier 0,None,Tier 1,None,Tier 2,None,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,139,True,False,2
UrNick88,Little Legends,None,None,None,Tier 1,Tier 0,Tier 2,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 0,None,Tier 0,Tier 0,None,None,Tier 1,None,Tier 1,None,70,False,False,5
UrNick88,Normal,Tier 0,None,Tier 1,None,Tier 2,None,None,None,Tier 1,Tier 1,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,68,False,False,6
UrNick88,Galactic Armory,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,None,None,Tier 0,Tier 0,Tier 0,None,None,Tier 0,None,None,Tier 0,None,Tier 0,63,False,False,7
UrNick88,Star Cluster,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,243,True,True,1
UrNick88,Trade Sector,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,Tier 0,Tier 1,185,True,True,1
UrNick88,SuperDense,Tier 1,Tier 2,None,Tier 0,None,Tier 1,None,None,None,Tier 0,Tier 0,None,None,Tier 1,None,None,None,None,None,Tier 1,None,None,None,Tier 1,158,True,False,2
UrNick88,Binary Star,None,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,81,False,False,5
UrNick88,Star Cluster,Tier 1,Tier 2,None,Tier 1,None,Tier 1,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,None,None,Tier 1,Tier 1,None,None,Tier 0,103,True,False,4
UrNick88,The Neekoverse,None,Tier 0,None,None,None,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 1,Tier 1,None,Tier 0,None,Tier 1,None,Tier 3,Tier 0,None,59,False,False,7
UrNick88,Treasure Trove,Tier 1,Tier 2,None,Tier 1,None,Tier 1,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,None,None,Tier 1,Tier 1,None,None,Tier 0,144,True,False,2
UrNick88,The Neekoverse,Tier 1,Tier 0,Tier 0,Tier 1,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 2,None,Tier 1,Tier 1,Tier 1,None,None,None,44,False,False,7
UrNick88,Normal,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,166,True,False,2
UrNick88,SuperDense,Tier 1,Tier 2,None,Tier 1,None,Tier 0,Tier 0,None,None,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 1,Tier 1,Tier 1,None,Tier 0,67,False,False,5
UrNick88,Normal,Tier 1,Tier 2,None,Tier 1,None,Tier 1,None,None,None,None,Tier 0,None,None,Tier 0,None,None,Tier 0,None,None,Tier 1,Tier 1,None,None,Tier 0,183,True,True,1
UrNick88,Binary Star,Tier 0,Tier 2,None,Tier 0,None,Tier 1,None,None,None,None,Tier 0,None,None,Tier 0,None,Tier 0,None,None,None,None,None,None,None,Tier 1,14,False,False,8
UrNick88,SuperDense,None,Tier 0,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,Tier 1,Tier 1,None,None,Tier 1,None,None,Tier 0,None,None,None,None,Tier 1,None,119,True,False,3
UrNick88,Normal,Tier 1,None,None,None,None,Tier 0,None,None,None,None,None,Tier 0,None,Tier 1,Tier 3,Tier 1,None,Tier 0,None,None,None,Tier 1,Tier 1,None,85,True,False,3
UrNick88,Binary Star,Tier 0,None,Tier 1,None,Tier 2,None,None,None,Tier 1,Tier 0,None,None,None,Tier 1,None,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,97,True,False,4
UrNick88,Galactic Armory,None,None,Tier 1,None,Tier 2,Tier 1,None,None,Tier 1,Tier 0,None,None,None,Tier 1,Tier 0,Tier 0,None,None,Tier 1,None,None,Tier 0,Tier 0,Tier 0,216,True,True,1
UrNick88,Galactic Armory,Tier 0,None,Tier 1,None,Tier 2,Tier 0,None,None,Tier 0,None,None,None,None,Tier 1,Tier 0,Tier 0,None,None,Tier 1,None,None,None,None,Tier 0,61,False,False,7
